Sat 4 Jul 2015 10:44:19 AEST
MAPPINGS V HII +X Region Grid: ZQ Pk50
Run: sph,two,LPk=5.0,dep=Depln_Fe_1.50.txt,kap=inf,SF=cont,a03,isp,#11,P6,Mv5.0.13,Svm802,FE15
Resampled with pyqz 0.7.0 (sampling=2) 2015-08-17 17:27:23.995958
Original LogQ:[ 6.5   6.75  7.    7.25  7.5   7.75  8.    8.25  8.5 ]
Original Tot[O]+12:[ 7.459  8.061  8.362  8.76   9.061  9.237]
LogQ(0),Tot[O]+12(1),gas[O]+12(2),Tot[Fe](3),gas[Fe](4),[NII]/Ha(5),[NII]+/Ha(6),[SII]+/Ha(7),[NII]/[OII]+(8),[NII]+/[OII]+(9),[NII]/[SII]+(10),[NII]+/[SII]+(11),[OII]+/Hb(12),[OIII]/Hb(13),[OIII]+/Hb(14),[OIII]/[OII]+(15),[OIII]+/[OII]+(16),[OIII]/[SII]+(17),[OIII]+/[SII]+(18),4363/[OIII](19),4363/[OIII]+(20),[OI]/[OII]+(21),[OII]+/[SII]+(22),R23(23),S23(24),6716/6731(25),3729/3726(26)
6.5000,8.8603,8.7503,7.6203,6.1203,-0.2381,-0.1110,-0.1620,-0.2672,-0.1401,-0.0761,0.0509,0.4990,-1.8010,-1.6720,-2.2966,-2.1676,-2.1126,-1.9835,nan,nan,-1.2623,0.1912,0.5020,0.4439,0.1612,0.1599
6.5833,8.8603,8.7503,7.6203,6.1203,-0.2354,-0.1084,-0.1915,-0.2752,-0.1481,-0.0436,0.0833,0.5094,-1.6468,-1.5177,-2.1526,-2.0235,-1.9292,-1.8001,nan,nan,-1.3218,0.2314,0.5133,0.4333,0.1611,0.1598
6.6667,8.8603,8.7503,7.6203,6.1203,-0.2350,-0.1080,-0.2236,-0.2837,-0.1566,-0.0108,0.1161,0.5182,-1.4946,-1.3655,-2.0089,-1.8798,-1.7450,-1.6159,nan,nan,-1.3814,0.2724,0.5238,0.4226,0.1611,0.1598
6.7500,8.8603,8.7503,7.6203,6.1203,-0.2363,-0.1093,-0.2584,-0.2926,-0.1654,0.0220,0.1490,0.5255,-1.3439,-1.2148,-1.8656,-1.7365,-1.5607,-1.4317,nan,nan,-1.4408,0.3146,0.5333,0.4117,0.1610,0.1597
6.8333,8.8603,8.7503,7.6203,6.1203,-0.2399,-0.1129,-0.2957,-0.3016,-0.1744,0.0553,0.1823,0.5310,-1.1955,-1.0664,-1.7229,-1.5938,-1.3755,-1.2465,nan,nan,-1.5003,0.3579,0.5419,0.4006,0.1610,0.1597
6.9167,8.8603,8.7503,7.6203,6.1203,-0.2463,-0.1193,-0.3356,-0.3112,-0.1841,0.0890,0.2161,0.5344,-1.0501,-0.9210,-1.5809,-1.4518,-1.1891,-1.0600,nan,nan,-1.5598,0.4018,0.5496,0.3895,0.1609,0.1597
7.0000,8.8603,8.7503,7.6203,6.1203,-0.2552,-0.1281,-0.3782,-0.3224,-0.1953,0.1225,0.2496,0.5362,-0.9068,-0.7777,-1.4395,-1.3105,-1.0032,-0.8742,nan,nan,-1.6192,0.4454,0.5567,0.3783,0.1609,0.1597
7.0833,8.8603,8.7503,7.6203,6.1203,-0.2676,-0.1405,-0.4228,-0.3349,-0.2079,0.1542,0.2813,0.5354,-0.7696,-0.6405,-1.3015,-1.1726,-0.8213,-0.6923,nan,nan,-1.6769,0.4885,0.5629,0.3670,0.1608,0.1597
7.1667,8.8603,8.7503,7.6203,6.1203,-0.2848,-0.1577,-0.4694,-0.3479,-0.2208,0.1836,0.3106,0.5308,-0.6411,-0.5120,-1.1686,-1.0396,-0.6444,-0.5153,nan,nan,-1.7322,0.5311,0.5681,0.3555,0.1608,0.1597
7.2500,8.8603,8.7503,7.6203,6.1203,-0.3071,-0.1801,-0.5195,-0.3609,-0.2338,0.2112,0.3382,0.5228,-0.5187,-0.3896,-1.0388,-0.9097,-0.4707,-0.3416,nan,nan,-1.7862,0.5733,0.5724,0.3440,0.1608,0.1596
7.3333,8.8603,8.7503,7.6203,6.1203,-0.3338,-0.2068,-0.5720,-0.3740,-0.2470,0.2363,0.3633,0.5112,-0.4061,-0.2770,-0.9152,-0.7861,-0.3060,-0.1769,nan,nan,-1.8364,0.6126,0.5754,0.3322,0.1608,0.1596
7.4167,8.8603,8.7503,7.6203,6.1203,-0.3643,-0.2372,-0.6246,-0.3874,-0.2603,0.2580,0.3851,0.4945,-0.3076,-0.1785,-0.8003,-0.6711,-0.1552,-0.0261,nan,nan,-1.8805,0.6473,0.5762,0.3196,0.1608,0.1596
7.5000,8.8603,8.7503,7.6203,6.1203,-0.3992,-0.2721,-0.6772,-0.4005,-0.2734,0.2766,0.4037,0.4707,-0.2220,-0.0929,-0.6913,-0.5622,-0.0147,0.1144,nan,nan,-1.9197,0.6785,0.5748,0.3061,0.1608,0.1596
7.5833,8.8603,8.7503,7.6203,6.1203,-0.4376,-0.3105,-0.7299,-0.4118,-0.2847,0.2928,0.4199,0.4422,-0.1482,-0.0192,-0.5895,-0.4605,0.1136,0.2427,nan,nan,-1.9534,0.7060,0.5714,0.2918,0.1607,0.1595
7.6667,8.8603,8.7503,7.6203,6.1203,-0.4769,-0.3499,-0.7827,-0.4204,-0.2933,0.3068,0.4339,0.4124,-0.0878,0.0413,-0.4987,-0.3696,0.2260,0.3551,nan,nan,-1.9802,0.7288,0.5662,0.2773,0.1607,0.1595
7.7500,8.8603,8.7503,7.6203,6.1203,-0.5154,-0.3884,-0.8354,-0.4267,-0.2996,0.3183,0.4453,0.3819,-0.0422,0.0868,-0.4195,-0.2904,0.3230,0.4521,nan,nan,-1.9999,0.7468,0.5591,0.2628,0.1607,0.1594
7.8333,8.8603,8.7503,7.6203,6.1203,-0.5526,-0.4255,-0.8848,-0.4317,-0.3046,0.3279,0.4549,0.3504,-0.0067,0.1223,-0.3516,-0.2226,0.4077,0.5368,nan,nan,-2.0148,0.7617,0.5503,0.2486,0.1606,0.1594
7.9167,8.8603,8.7503,7.6203,6.1203,-0.5889,-0.4618,-0.9289,-0.4357,-0.3087,0.3365,0.4635,0.3183,0.0222,0.1512,-0.2943,-0.1653,0.4807,0.6097,nan,nan,-2.0261,0.7746,0.5413,0.2344,0.1606,0.1593
8.0000,8.8603,8.7503,7.6203,6.1203,-0.6238,-0.4966,-0.9695,-0.4386,-0.3116,0.3434,0.4704,0.2871,0.0413,0.1702,-0.2475,-0.1185,0.5395,0.6685,nan,nan,-2.0322,0.7847,0.5326,0.2204,0.1605,0.1593
8.0833,8.8603,8.7503,7.6203,6.1203,-0.6545,-0.5274,-1.0058,-0.4410,-0.3139,0.3491,0.4762,0.2596,0.0539,0.1829,-0.2080,-0.0790,0.5877,0.7167,nan,nan,-2.0351,0.7929,0.5244,0.2076,0.1604,0.1592
8.1667,8.8603,8.7503,7.6203,6.1203,-0.6800,-0.5529,-1.0367,-0.4433,-0.3162,0.3543,0.4814,0.2366,0.0647,0.1937,-0.1734,-0.0444,0.6295,0.7586,nan,nan,-2.0371,0.8005,0.5165,0.1967,0.1604,0.1591
8.2500,8.8603,8.7503,7.6203,6.1203,-0.7021,-0.5750,-1.0632,-0.4455,-0.3185,0.3586,0.4857,0.2165,0.0726,0.2016,-0.1452,-0.0162,0.6636,0.7927,nan,nan,-2.0375,0.8070,0.5091,0.1869,0.1603,0.1590
8.3333,8.8603,8.7503,7.6203,6.1203,-0.7214,-0.5943,-1.0860,-0.4478,-0.3207,0.3623,0.4894,0.1995,0.0783,0.2073,-0.1224,0.0066,0.6917,0.8208,nan,nan,-2.0369,0.8127,0.5032,0.1783,0.1602,0.1589
8.4167,8.8603,8.7503,7.6203,6.1203,-0.7373,-0.6102,-1.1049,-0.4501,-0.3230,0.3655,0.4926,0.1860,0.0830,0.2121,-0.1039,0.0251,0.7152,0.8444,nan,nan,-2.0358,0.8180,0.4989,0.1711,0.1601,0.1588
8.5000,8.8603,8.7503,7.6203,6.1203,-0.7497,-0.6226,-1.1196,-0.4524,-0.3253,0.3681,0.4951,0.1760,0.0857,0.2148,-0.0907,0.0383,0.7327,0.8618,nan,nan,-2.0337,0.8225,0.4957,0.1653,0.1600,0.1586
6.5000,8.9607,8.8507,7.7207,6.2207,-0.2361,-0.1090,-0.2322,-0.0637,0.0634,-0.0038,0.1232,0.3026,-2.0065,-1.8775,-2.3062,-2.1772,-2.2571,-2.1280,nan,nan,-1.2125,0.0598,0.3054,0.3813,0.1614,0.1594
6.5833,8.9607,8.8507,7.7207,6.2207,-0.2319,-0.1049,-0.2586,-0.0717,0.0554,0.0271,0.1541,0.3144,-1.8534,-1.7243,-2.1647,-2.0356,-2.0772,-1.9482,nan,nan,-1.2713,0.0984,0.3181,0.3734,0.1614,0.1594
6.6667,8.9607,8.8507,7.7207,6.2207,-0.2301,-0.1031,-0.2879,-0.0800,0.0472,0.0584,0.1854,0.3242,-1.7023,-1.5732,-2.0232,-1.8941,-1.8962,-1.7672,nan,nan,-1.3302,0.1378,0.3296,0.3652,0.1613,0.1593
6.7500,8.9607,8.8507,7.7207,6.2207,-0.2302,-0.1032,-0.3201,-0.0885,0.0387,0.0900,0.2170,0.3324,-1.5527,-1.4236,-1.8820,-1.7529,-1.7150,-1.5860,nan,nan,-1.3891,0.1784,0.3399,0.3566,0.1613,0.1593
6.8333,8.9607,8.8507,7.7207,6.2207,-0.2326,-0.1056,-0.3551,-0.0969,0.0302,0.1223,0.2493,0.3385,-1.4055,-1.2764,-1.7411,-1.6120,-1.5325,-1.4035,nan,nan,-1.4482,0.2201,0.3488,0.3475,0.1612,0.1593
6.9167,8.9607,8.8507,7.7207,6.2207,-0.2379,-0.1108,-0.3928,-0.1059,0.0212,0.1552,0.2822,0.3422,-1.2612,-1.1321,-1.6006,-1.4715,-1.3484,-1.2194,nan,nan,-1.5075,0.2621,0.3567,0.3381,0.1612,0.1593
7.0000,8.9607,8.8507,7.7207,6.2207,-0.2456,-0.1185,-0.4334,-0.1163,0.0109,0.1877,0.3148,0.3443,-1.1190,-0.9898,-1.4605,-1.3315,-1.1651,-1.0361,nan,nan,-1.5667,0.3040,0.3637,0.3285,0.1611,0.1592
7.0833,8.9607,8.8507,7.7207,6.2207,-0.2568,-0.1297,-0.4762,-0.1278,-0.0007,0.2188,0.3458,0.3436,-0.9827,-0.8536,-1.3237,-1.1947,-0.9858,-0.8567,nan,nan,-1.6243,0.3455,0.3697,0.3186,0.1611,0.1592
7.1667,8.9607,8.8507,7.7207,6.2207,-0.2728,-0.1457,-0.5214,-0.1395,-0.0124,0.2480,0.3750,0.3391,-0.8552,-0.7261,-1.1918,-1.0628,-0.8111,-0.6821,nan,nan,-1.6798,0.3867,0.3744,0.3083,0.1611,0.1592
7.2500,8.9607,8.8507,7.7207,6.2207,-0.2936,-0.1666,-0.5700,-0.1511,-0.0240,0.2758,0.4028,0.3311,-0.7336,-0.6045,-1.0627,-0.9336,-0.6396,-0.5105,nan,nan,-1.7342,0.4275,0.3781,0.2976,0.1610,0.1591
7.3333,8.9607,8.8507,7.7207,6.2207,-0.3187,-0.1917,-0.6213,-0.1627,-0.0356,0.3013,0.4283,0.3195,-0.6220,-0.4930,-0.9400,-0.8109,-0.4771,-0.3480,nan,nan,-1.7847,0.4657,0.3800,0.2864,0.1610,0.1591
7.4167,8.9607,8.8507,7.7207,6.2207,-0.3479,-0.2209,-0.6735,-0.1742,-0.0472,0.3237,0.4507,0.3024,-0.5255,-0.3964,-0.8263,-0.6972,-0.3286,-0.1995,nan,nan,-1.8290,0.4995,0.3792,0.2739,0.1610,0.1591
7.5000,8.9607,8.8507,7.7207,6.2207,-0.3823,-0.2553,-0.7262,-0.1857,-0.0586,0.3432,0.4703,0.2774,-0.4421,-0.3131,-0.7188,-0.5897,-0.1904,-0.0613,nan,nan,-1.8681,0.5297,0.3757,0.2601,0.1610,0.1590
7.5833,8.9607,8.8507,7.7207,6.2207,-0.4206,-0.2935,-0.7799,-0.1955,-0.0684,0.3606,0.4877,0.2471,-0.3715,-0.2425,-0.6190,-0.4900,-0.0648,0.0643,nan,nan,-1.9017,0.5563,0.3694,0.2450,0.1610,0.1590
7.6667,8.9607,8.8507,7.7207,6.2207,-0.4596,-0.3326,-0.8343,-0.2023,-0.0752,0.3760,0.5031,0.2158,-0.3158,-0.1867,-0.5315,-0.4024,0.0439,0.1729,nan,nan,-1.9282,0.5787,0.3605,0.2291,0.1609,0.1589
7.7500,8.9607,8.8507,7.7207,6.2207,-0.4980,-0.3710,-0.8880,-0.2066,-0.0795,0.3892,0.5163,0.1839,-0.2769,-0.1479,-0.4569,-0.3278,0.1362,0.2653,nan,nan,-1.9472,0.5967,0.3489,0.2127,0.1609,0.1588
7.8333,8.9607,8.8507,7.7207,6.2207,-0.5354,-0.4084,-0.9389,-0.2097,-0.0827,0.4009,0.5279,0.1511,-0.2493,-0.1202,-0.3948,-0.2657,0.2155,0.3446,nan,nan,-1.9614,0.6119,0.3352,0.1958,0.1608,0.1587
7.9167,8.9607,8.8507,7.7207,6.2207,-0.5722,-0.4451,-0.9858,-0.2128,-0.0858,0.4115,0.5386,0.1178,-0.2285,-0.0995,-0.3443,-0.2153,0.2827,0.4118,nan,nan,-1.9727,0.6259,0.3207,0.1785,0.1607,0.1586
8.0000,8.9607,8.8507,7.7207,6.2207,-0.6079,-0.4808,-1.0297,-0.2160,-0.0889,0.4207,0.5477,0.0853,-0.2187,-0.0897,-0.3061,-0.1771,0.3347,0.4637,nan,nan,-1.9797,0.6380,0.3069,0.1616,0.1606,0.1585
8.0833,8.9607,8.8507,7.7207,6.2207,-0.6393,-0.5122,-1.0689,-0.2192,-0.0922,0.4287,0.5558,0.0574,-0.2158,-0.0868,-0.2760,-0.1470,0.3759,0.5049,nan,nan,-1.9840,0.6490,0.2940,0.1460,0.1605,0.1584
8.1667,8.9607,8.8507,7.7207,6.2207,-0.6651,-0.5380,-1.1021,-0.2225,-0.0954,0.4360,0.5630,0.0354,-0.2135,-0.0845,-0.2504,-0.1214,0.4116,0.5407,nan,nan,-1.9878,0.6596,0.2819,0.1318,0.1604,0.1583
8.2500,8.9607,8.8507,7.7207,6.2207,-0.6873,-0.5603,-1.1308,-0.2257,-0.0987,0.4423,0.5694,0.0171,-0.2126,-0.0836,-0.2308,-0.1018,0.4405,0.5696,nan,nan,-1.9907,0.6696,0.2708,0.1188,0.1602,0.1581
8.3333,8.9607,8.8507,7.7207,6.2207,-0.7067,-0.5796,-1.1556,-0.2296,-0.1025,0.4478,0.5749,0.0019,-0.2123,-0.0833,-0.2158,-0.0868,0.4643,0.5935,nan,nan,-1.9928,0.6789,0.2621,0.1077,0.1600,0.1579
8.4167,8.9607,8.8507,7.7207,6.2207,-0.7223,-0.5953,-1.1759,-0.2341,-0.1070,0.4526,0.5797,-0.0091,-0.2123,-0.0832,-0.2041,-0.0751,0.4848,0.6139,nan,nan,-1.9947,0.6879,0.2566,0.0988,0.1598,0.1576
8.5000,8.9607,8.8507,7.7207,6.2207,-0.7344,-0.6073,-1.1917,-0.2389,-0.1118,0.4566,0.5837,-0.0163,-0.2130,-0.0839,-0.1971,-0.0681,0.5000,0.6292,nan,nan,-1.9960,0.6964,0.2530,0.0916,0.1595,0.1573
6.5000,9.0610,8.9510,7.8210,6.3210,-0.2750,-0.1479,-0.3453,0.1714,0.2985,0.0703,0.1973,0.0349,-2.2596,-2.1306,-2.2945,-2.1654,-2.3956,-2.2666,nan,nan,-1.1461,-0.1012,0.0378,0.2795,0.1615,0.1588
6.5833,9.0610,8.9510,7.8210,6.3210,-0.2685,-0.1415,-0.3677,0.1632,0.2903,0.0994,0.2264,0.0491,-2.1071,-1.9780,-2.1560,-2.0269,-2.2197,-2.0907,nan,nan,-1.2042,-0.0640,0.0529,0.2755,0.1615,0.1588
6.6667,9.0610,8.9510,7.8210,6.3210,-0.2646,-0.1376,-0.3932,0.1549,0.2820,0.1291,0.2561,0.0609,-1.9569,-1.8278,-2.0173,-1.8882,-2.0430,-1.9140,nan,nan,-1.2626,-0.0261,0.0664,0.2708,0.1614,0.1587
6.7500,9.0610,8.9510,7.8210,6.3210,-0.2629,-0.1359,-0.4220,0.1466,0.2737,0.1591,0.2861,0.0705,-1.8083,-1.6792,-1.8788,-1.7497,-1.8663,-1.7373,nan,nan,-1.3209,0.0125,0.0782,0.2653,0.1614,0.1587
6.8333,9.0610,8.9510,7.8210,6.3210,-0.2638,-0.1368,-0.4539,0.1382,0.2653,0.1899,0.3169,0.0776,-1.6624,-1.5332,-1.7403,-1.6112,-1.6887,-1.5596,nan,nan,-1.3794,0.0520,0.0882,0.2590,0.1614,0.1587
6.9167,9.0610,8.9510,7.8210,6.3210,-0.2678,-0.1407,-0.4889,0.1296,0.2567,0.2215,0.3485,0.0819,-1.5197,-1.3906,-1.6017,-1.4727,-1.5098,-1.3808,nan,nan,-1.4382,0.0920,0.0966,0.2520,0.1613,0.1586
7.0000,9.0610,8.9510,7.8210,6.3210,-0.2744,-0.1473,-0.5270,0.1208,0.2479,0.2526,0.3796,0.0841,-1.3792,-1.2501,-1.4633,-1.3343,-1.3315,-1.2025,nan,nan,-1.4969,0.1318,0.1038,0.2445,0.1613,0.1586
7.0833,9.0610,8.9510,7.8210,6.3210,-0.2845,-0.1574,-0.5677,0.1112,0.2383,0.2826,0.4096,0.0833,-1.2450,-1.1159,-1.3282,-1.1992,-1.1573,-1.0283,nan,nan,-1.5540,0.1710,0.1096,0.2364,0.1613,0.1586
7.1667,9.0610,8.9510,7.8210,6.3210,-0.2994,-0.1723,-0.6110,0.1009,0.2280,0.3114,0.4383,0.0782,-1.1199,-0.9909,-1.1980,-1.0689,-0.9882,-0.8592,nan,nan,-1.6089,0.2098,0.1136,0.2275,0.1612,0.1585
7.2500,9.0610,8.9510,7.8210,6.3210,-0.3192,-0.1921,-0.6580,0.0908,0.2179,0.3389,0.4659,0.0691,-1.0010,-0.8720,-1.0702,-0.9411,-0.8221,-0.6931,nan,nan,-1.6626,0.2481,0.1162,0.2179,0.1612,0.1585
7.3333,9.0610,8.9510,7.8210,6.3210,-0.3432,-0.2162,-0.7079,0.0811,0.2082,0.3643,0.4913,0.0563,-0.8928,-0.7639,-0.9488,-0.8197,-0.6652,-0.5361,nan,nan,-1.7123,0.2839,0.1165,0.2073,0.1612,0.1585
7.4167,9.0610,8.9510,7.8210,6.3210,-0.3716,-0.2446,-0.7595,0.0720,0.1991,0.3867,0.5138,0.0377,-0.8009,-0.6719,-0.8374,-0.7083,-0.5225,-0.3934,nan,nan,-1.7553,0.3153,0.1133,0.1949,0.1611,0.1584
7.5000,9.0610,8.9510,7.8210,6.3210,-0.4057,-0.2787,-0.8124,0.0640,0.1910,0.4066,0.5337,0.0098,-0.7232,-0.5942,-0.7330,-0.6040,-0.3904,-0.2613,nan,nan,-1.7924,0.3427,0.1063,0.1806,0.1611,0.1583
7.5833,9.0610,8.9510,7.8210,6.3210,-0.4439,-0.3169,-0.8671,0.0581,0.1851,0.4247,0.5518,-0.0239,-0.6592,-0.5302,-0.6385,-0.5095,-0.2713,-0.1423,nan,nan,-1.8238,0.3668,0.0955,0.1644,0.1611,0.1582
7.6667,9.0610,8.9510,7.8210,6.3210,-0.4830,-0.3560,-0.9228,0.0541,0.1811,0.4413,0.5684,-0.0578,-0.6118,-0.4827,-0.5585,-0.4295,-0.1702,-0.0412,nan,nan,-1.8484,0.3879,0.0815,0.1467,0.1610,0.1581
7.7500,9.0610,8.9510,7.8210,6.3210,-0.5214,-0.3944,-0.9777,0.0509,0.1779,0.4563,0.5834,-0.0916,-0.5840,-0.4549,-0.4924,-0.3633,-0.0869,0.0421,nan,nan,-1.8652,0.4054,0.0647,0.1278,0.1609,0.1580
7.8333,9.0610,8.9510,7.8210,6.3210,-0.5589,-0.4319,-1.0301,0.0483,0.1754,0.4701,0.5972,-0.1253,-0.5693,-0.4402,-0.4380,-0.3090,-0.0172,0.1118,nan,nan,-1.8773,0.4209,0.0452,0.1076,0.1608,0.1579
7.9167,9.0610,8.9510,7.8210,6.3210,-0.5958,-0.4687,-1.0796,0.0462,0.1733,0.4831,0.6102,-0.1589,-0.5610,-0.4320,-0.3961,-0.2671,0.0404,0.1694,nan,nan,-1.8879,0.4364,0.0244,0.0867,0.1607,0.1577
8.0000,9.0610,8.9510,7.8210,6.3210,-0.6316,-0.5045,-1.1266,0.0433,0.1704,0.4950,0.6221,-0.1923,-0.5621,-0.4331,-0.3698,-0.2408,0.0819,0.2110,nan,nan,-1.8958,0.4517,0.0048,0.0663,0.1605,0.1575
8.0833,9.0610,8.9510,7.8210,6.3210,-0.6628,-0.5357,-1.1684,0.0390,0.1661,0.5058,0.6329,-0.2197,-0.5703,-0.4413,-0.3539,-0.2249,0.1128,0.2419,nan,nan,-1.9021,0.4669,-0.0126,0.0473,0.1603,0.1573
8.1667,9.0610,8.9510,7.8210,6.3210,-0.6878,-0.5607,-1.2034,0.0337,0.1607,0.5157,0.6428,-0.2381,-0.5796,-0.4506,-0.3419,-0.2129,0.1401,0.2692,nan,nan,-1.9084,0.4821,-0.0282,0.0298,0.1601,0.1571
8.2500,9.0610,8.9510,7.8210,6.3210,-0.7089,-0.5819,-1.2335,0.0275,0.1545,0.5246,0.6517,-0.2518,-0.5866,-0.4576,-0.3348,-0.2058,0.1623,0.2914,nan,nan,-1.9146,0.4972,-0.0416,0.0136,0.1598,0.1568
8.3333,9.0610,8.9510,7.8210,6.3210,-0.7269,-0.5999,-1.2593,0.0205,0.1475,0.5324,0.6595,-0.2623,-0.5913,-0.4623,-0.3307,-0.2017,0.1811,0.3102,nan,nan,-1.9208,0.5120,-0.0510,0.0002,0.1594,0.1564
8.4167,9.0610,8.9510,7.8210,6.3210,-0.7409,-0.6139,-1.2800,0.0126,0.1397,0.5391,0.6662,-0.2680,-0.5954,-0.4664,-0.3283,-0.1992,0.1981,0.3272,nan,nan,-1.9270,0.5265,-0.0556,-0.0098,0.1590,0.1560
8.5000,9.0610,8.9510,7.8210,6.3210,-0.7510,-0.6240,-1.2958,0.0039,0.1310,0.5447,0.6718,-0.2690,-0.5981,-0.4690,-0.3291,-0.2000,0.2117,0.3408,nan,nan,-1.9331,0.5408,-0.0566,-0.0173,0.1585,0.1554
6.5000,9.1197,9.0097,7.8797,6.3797,-0.3346,-0.2075,-0.4495,0.3336,0.4607,0.1148,0.2418,-0.1821,-2.4406,-2.3116,-2.2594,-2.1303,-2.4726,-2.3436,nan,nan,-1.0896,-0.2189,-0.1789,0.1864,0.1612,0.1582
6.5833,9.1197,9.0097,7.8797,6.3797,-0.3260,-0.1990,-0.4687,0.3253,0.4523,0.1428,0.2698,-0.1658,-2.2881,-2.1591,-2.1229,-1.9938,-2.2997,-2.1707,nan,nan,-1.1471,-0.1825,-0.1616,0.1857,0.1612,0.1582
6.6667,9.1197,9.0097,7.8797,6.3797,-0.3205,-0.1935,-0.4915,0.3170,0.4441,0.1713,0.2983,-0.1526,-2.1384,-2.0093,-1.9862,-1.8571,-2.1263,-1.9973,nan,nan,-1.2045,-0.1457,-0.1465,0.1837,0.1611,0.1582
6.7500,9.1197,9.0097,7.8797,6.3797,-0.3176,-0.1906,-0.5179,0.3089,0.4360,0.2002,0.3272,-0.1422,-1.9908,-1.8617,-1.8496,-1.7205,-1.9531,-1.8241,nan,nan,-1.2619,-0.1086,-0.1338,0.1806,0.1611,0.1581
6.8333,9.1197,9.0097,7.8797,6.3797,-0.3177,-0.1907,-0.5479,0.3011,0.4282,0.2299,0.3570,-0.1349,-1.8463,-1.7172,-1.7128,-1.5837,-1.7793,-1.6503,nan,nan,-1.3193,-0.0710,-0.1234,0.1763,0.1611,0.1581
6.9167,9.1197,9.0097,7.8797,6.3797,-0.3213,-0.1942,-0.5814,0.2933,0.4204,0.2603,0.3873,-0.1311,-1.7058,-1.5767,-1.5755,-1.4465,-1.6046,-1.4756,nan,nan,-1.3767,-0.0329,-0.1153,0.1708,0.1610,0.1580
7.0000,9.1197,9.0097,7.8797,6.3797,-0.3280,-0.2009,-0.6185,0.2855,0.4126,0.2903,0.4173,-0.1300,-1.5678,-1.4388,-1.4386,-1.3096,-1.4304,-1.3014,nan,nan,-1.4339,0.0050,-0.1089,0.1645,0.1610,0.1580
7.0833,9.1197,9.0097,7.8797,6.3797,-0.3384,-0.2112,-0.6584,0.2775,0.4046,0.3193,0.4463,-0.1326,-1.4369,-1.3079,-1.3051,-1.1761,-1.2606,-1.1316,nan,nan,-1.4893,0.0420,-0.1045,0.1571,0.1610,0.1580
7.1667,9.1197,9.0097,7.8797,6.3797,-0.3538,-0.2267,-0.7015,0.2694,0.3965,0.3473,0.4743,-0.1402,-1.3163,-1.1873,-1.1765,-1.0474,-1.0967,-0.9677,nan,nan,-1.5418,0.0778,-0.1027,0.1484,0.1609,0.1579
7.2500,9.1197,9.0097,7.8797,6.3797,-0.3749,-0.2478,-0.7488,0.2615,0.3886,0.3740,0.5010,-0.1532,-1.2029,-1.0739,-1.0502,-0.9211,-0.9363,-0.8073,nan,nan,-1.5924,0.1126,-0.1034,0.1385,0.1609,0.1579
7.3333,9.1197,9.0097,7.8797,6.3797,-0.4010,-0.2739,-0.7996,0.2544,0.3814,0.3986,0.5257,-0.1720,-1.1012,-0.9723,-0.9310,-0.8019,-0.7857,-0.6567,nan,nan,-1.6388,0.1449,-0.1067,0.1271,0.1608,0.1578
7.4167,9.1197,9.0097,7.8797,6.3797,-0.4313,-0.3043,-0.8524,0.2487,0.3757,0.4206,0.5476,-0.1967,-1.0177,-0.8888,-0.8232,-0.6942,-0.6508,-0.5217,nan,nan,-1.6779,0.1730,-0.1143,0.1133,0.1608,0.1577
7.5000,9.1197,9.0097,7.8797,6.3797,-0.4665,-0.3395,-0.9066,0.2444,0.3714,0.4401,0.5672,-0.2273,-0.9513,-0.8223,-0.7240,-0.5951,-0.5282,-0.3991,nan,nan,-1.7097,0.1957,-0.1284,0.0965,0.1607,0.1576
7.5833,9.1197,9.0097,7.8797,6.3797,-0.5058,-0.3788,-0.9630,0.2417,0.3687,0.4580,0.5851,-0.2635,-0.8996,-0.7705,-0.6368,-0.5078,-0.4194,-0.2904,nan,nan,-1.7357,0.2154,-0.1472,0.0771,0.1606,0.1574
7.6667,9.1197,9.0097,7.8797,6.3797,-0.5466,-0.4196,-1.0206,0.2399,0.3669,0.4751,0.6022,-0.3021,-0.8643,-0.7352,-0.5665,-0.4375,-0.3291,-0.2001,nan,nan,-1.7567,0.2346,-0.1672,0.0564,0.1605,0.1573
7.7500,9.1197,9.0097,7.8797,6.3797,-0.5861,-0.4591,-1.0773,0.2377,0.3647,0.4911,0.6182,-0.3388,-0.8506,-0.7215,-0.5130,-0.3839,-0.2583,-0.1294,nan,nan,-1.7715,0.2534,-0.1879,0.0349,0.1604,0.1572
7.8333,9.1197,9.0097,7.8797,6.3797,-0.6235,-0.4965,-1.1308,0.2346,0.3617,0.5064,0.6335,-0.3725,-0.8505,-0.7214,-0.4717,-0.3426,-0.2011,-0.0720,nan,nan,-1.7829,0.2718,-0.2096,0.0123,0.1603,0.1570
7.9167,9.1197,9.0097,7.8797,6.3797,-0.6592,-0.5321,-1.1808,0.2309,0.3580,0.5211,0.6483,-0.4037,-0.8535,-0.7245,-0.4418,-0.3128,-0.1536,-0.0245,nan,nan,-1.7941,0.2901,-0.2320,-0.0109,0.1601,0.1568
8.0000,9.1197,9.0097,7.8797,6.3797,-0.6924,-0.5653,-1.2276,0.2260,0.3532,0.5352,0.6623,-0.4313,-0.8602,-0.7312,-0.4279,-0.2989,-0.1201,0.0091,nan,nan,-1.8047,0.3091,-0.2535,-0.0335,0.1599,0.1565
